time,a_x,a_y,a_z,g_x,g_y,g_z,ax_1,ay_1,az_1,gx_1,gy_1,gz_1,theta1,theta2
1653586536.78,-5624,-24032,-3120,-5016,20745,-8223,7872,-20552,-4088,2291,-10679,18864,439.9719848632813,771.0827026367188
1653586536.78,-5624,-24032,-3120,-5016,20745,-8223,7872,-20552,-4088,2291,-10679,18864,439.9719848632813,771.0827026367188
1653586536.78,-5624,-24032,-3120,-5016,20745,-8223,7872,-20552,-4088,2291,-10679,18864,439.9719848632813,771.0827026367188
1653586536.78,-5624,-24032,-3120,-5016,20745,-8223,7872,-20552,-4088,2291,-10679,18864,439.9719848632813,771.0827026367188
1653586536.78,-5624,-24032,-3120,-5016,20745,-8223,7872,-20552,-4088,2291,-10679,18864,439.9719848632813,771.0827026367188
1653586536.78,-5624,-24032,-3120,-5016,20745,-8223,7872,-20552,-4088,2291,-10679,18864,439.9719848632813,771.0827026367188
1653586537.02,-3072,-17984,-7408,511,-721,11566,3680,-20824,-5376,4963,5703,-13455,453.943359375,785.4656372070312
1653586537.02,-3072,-17984,-7408,511,-721,11566,3680,-20824,-5376,4963,5703,-13455,453.943359375,785.4656372070312
1653586537.02,-3072,-17984,-7408,511,-721,11566,3680,-20824,-5376,4963,5703,-13455,453.943359375,785.4656372070312
1653586537.02,-3072,-17984,-7408,511,-721,11566,3680,-20824,-5376,4963,5703,-13455,453.943359375,785.4656372070312
1653586537.02,-3072,-17984,-7408,511,-721,11566,3680,-20824,-5376,4963,5703,-13455,453.943359375,785.4656372070312
1653586537.02,-3072,-17984,-7408,511,-721,11566,3680,-20824,-5376,4963,5703,-13455,453.943359375,785.4656372070312
1653586537.02,-3072,-17984,-7408,511,-721,11566,3680,-20824,-5376,4963,5703,-13455,453.943359375,785.4656372070312
1653586537.02,-3072,-17984,-7408,511,-721,11566,3680,-20824,-5376,4963,5703,-13455,453.943359375,785.4656372070312
1653586537.02,-3072,-17984,-7408,511,-721,11566,3680,-20824,-5376,4963,5703,-13455,453.943359375,785.4656372070312
1653586537.02,-3072,-17984,-7408,511,-721,11566,3680,-20824,-5376,4963,5703,-13455,453.943359375,785.4656372070312
1653586537.02,-3072,-17984,-7408,511,-721,11566,3680,-20824,-5376,4963,5703,-13455,453.943359375,785.4656372070312
1653586537.02,-3072,-17984,-7408,511,-721,11566,3680,-20824,-5376,4963,5703,-13455,453.943359375,785.4656372070312
1653586537.26,-5488,-3120,-7824,3844,-14340,-1952,5080,-3704,-2880,1593,11367,1058,453.45892333984375,785.3435668945312
1653586537.26,-5488,-3120,-7824,3844,-14340,-1952,5080,-3704,-2880,1593,11367,1058,453.45892333984375,785.3435668945312
1653586537.26,-5488,-3120,-7824,3844,-14340,-1952,5080,-3704,-2880,1593,11367,1058,453.45892333984375,785.3435668945312
1653586537.26,-5488,-3120,-7824,3844,-14340,-1952,5080,-3704,-2880,1593,11367,1058,453.45892333984375,785.3435668945312
1653586537.26,-5488,-3120,-7824,3844,-14340,-1952,5080,-3704,-2880,1593,11367,1058,453.45892333984375,785.3435668945312
1653586537.26,-5488,-3120,-7824,3844,-14340,-1952,5080,-3704,-2880,1593,11367,1058,453.45892333984375,785.3435668945312
1653586537.26,-5488,-3120,-7824,3844,-14340,-1952,5080,-3704,-2880,1593,11367,1058,453.45892333984375,785.3435668945312
1653586537.26,-5488,-3120,-7824,3844,-14340,-1952,5080,-3704,-2880,1593,11367,1058,453.45892333984375,785.3435668945312
1653586537.26,-5488,-3120,-7824,3844,-14340,-1952,5080,-3704,-2880,1593,11367,1058,453.45892333984375,785.3435668945312
1653586537.26,-5488,-3120,-7824,3844,-14340,-1952,5080,-3704,-2880,1593,11367,1058,453.45892333984375,785.3435668945312
1653586537.26,-5488,-3120,-7824,3844,-14340,-1952,5080,-3704,-2880,1593,11367,1058,453.45892333984375,785.3435668945312
1653586537.26,-5488,-3120,-7824,3844,-14340,-1952,5080,-3704,-2880,1593,11367,1058,453.45892333984375,785.3435668945312
1653586543.8,-3336,-13936,5016,8681,4734,-3072,7672,-12096,-4000,10227,690,-2001,135.85745239257812,467.3530883789063
1653586543.8,-3336,-13936,5016,8681,4734,-3072,7672,-12096,-4000,10227,690,-2001,135.85745239257812,467.3530883789063
1653586543.8,-3336,-13936,5016,8681,4734,-3072,7672,-12096,-4000,10227,690,-2001,135.85745239257812,467.3530883789063
1653586543.8,-3336,-13936,5016,8681,4734,-3072,7672,-12096,-4000,10227,690,-2001,135.85745239257812,467.3530883789063
1653586543.8,-3336,-13936,5016,8681,4734,-3072,7672,-12096,-4000,10227,690,-2001,135.85745239257812,467.3530883789063
1653586543.8,-3336,-13936,5016,8681,4734,-3072,7672,-12096,-4000,10227,690,-2001,135.85745239257812,467.3530883789063
1653586543.8,-3336,-13936,5016,8681,4734,-3072,7672,-12096,-4000,10227,690,-2001,135.85745239257812,467.3530883789063
1653586543.8,-3336,-13936,5016,8681,4734,-3072,7672,-12096,-4000,10227,690,-2001,135.85745239257812,467.3530883789063
1653586543.8,-3336,-13936,5016,8681,4734,-3072,7672,-12096,-4000,10227,690,-2001,135.85745239257812,467.3530883789063
1653586543.8,-3336,-13936,5016,8681,4734,-3072,7672,-12096,-4000,10227,690,-2001,135.85745239257812,467.3530883789063
1653586543.8,-3336,-13936,5016,8681,4734,-3072,7672,-12096,-4000,10227,690,-2001,135.85745239257812,467.3530883789063
1653586543.8,-3336,-13936,5016,8681,4734,-3072,7672,-12096,-4000,10227,690,-2001,135.85745239257812,467.3530883789063
1653586544.04,-1064,-16104,-9208,19111,5791,-5814,2128,-11648,-14416,14876,-15743,13362,89.292724609375,417.8571472167969
1653586544.04,-1064,-16104,-9208,19111,5791,-5814,2128,-11648,-14416,14876,-15743,13362,89.292724609375,417.8571472167969
1653586544.04,-1064,-16104,-9208,19111,5791,-5814,2128,-11648,-14416,14876,-15743,13362,89.292724609375,417.8571472167969
1653586544.04,-1064,-16104,-9208,19111,5791,-5814,2128,-11648,-14416,14876,-15743,13362,89.292724609375,417.8571472167969
1653586544.04,-1064,-16104,-9208,19111,5791,-5814,2128,-11648,-14416,14876,-15743,13362,89.292724609375,417.8571472167969
1653586544.04,-1064,-16104,-9208,19111,5791,-5814,2128,-11648,-14416,14876,-15743,13362,89.292724609375,417.8571472167969
1653586544.04,-1064,-16104,-9208,19111,5791,-5814,2128,-11648,-14416,14876,-15743,13362,89.292724609375,417.8571472167969
1653586544.04,-1064,-16104,-9208,19111,5791,-5814,2128,-11648,-14416,14876,-15743,13362,89.292724609375,417.8571472167969
1653586544.04,-1064,-16104,-9208,19111,5791,-5814,2128,-11648,-14416,14876,-15743,13362,89.292724609375,417.8571472167969
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.1600341796875
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.2007141113281
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.1600341796875
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.2007141113281
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.1600341796875
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.2007141113281
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.1600341796875
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.2007141113281
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.1600341796875
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.2007141113281
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.1600341796875
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.2007141113281
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.1600341796875
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.2007141113281
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.1600341796875
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.2007141113281
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.1600341796875
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.2007141113281
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.1600341796875
1653586544.7,-6832,-14656,-9208,955,-8786,2424,-1680,-18800,-6008,6114,19681,3432,61.38873291015625,393.2007141113281
1653586545.49,256,-14768,-9768,15166,8571,-8325,-552,-11704,-504,5374,-7565,12979,351.5125427246094,322.1405944824219
1653586545.49,256,-14768,-9768,15166,8571,-8325,-552,-11704,-504,5374,-7565,12979,351.5125427246094,322.1405944824219
1653586545.49,256,-14768,-9768,15166,8571,-8325,-552,-11704,-504,5374,-7565,12979,351.5125427246094,322.1405944824219
1653586545.49,256,-14768,-9768,15166,8571,-8325,-552,-11704,-504,5374,-7565,12979,351.5125427246094,322.1405944824219
1653586545.49,256,-14768,-9768,15166,8571,-8325,-552,-11704,-504,5374,-7565,12979,351.5125427246094,322.1405944824219
1653586545.49,256,-14768,-9768,15166,8571,-8325,-552,-11704,-504,5374,-7565,12979,351.5125427246094,322.1405944824219
1653586545.49,256,-14768,-9768,15166,8571,-8325,-552,-11704,-504,5374,-7565,12979,351.5125427246094,322.1405944824219
1653586545.49,256,-14768,-9768,15166,8571,-8325,-552,-11704,-504,5374,-7565,12979,351.5125427246094,322.1405944824219
1653586545.49,256,-14768,-9768,15166,8571,-8325,-552,-11704,-504,5374,-7565,12979,351.5125427246094,322.1405944824219
1653586545.49,256,-14768,-9768,15166,8571,-8325,-552,-11704,-504,5374,-7565,12979,351.5125427246094,322.1405944824219
1653586545.49,256,-14768,-9768,15166,8571,-8325,-552,-11704,-504,5374,-7565,12979,351.5125427246094,322.1405944824219
1653586545.49,256,-14768,-9768,15166,8571,-8325,-552,-11704,-504,5374,-7565,12979,351.5125427246094,322.1405944824219
1653586545.49,256,-14768,-9768,15166,8571,-8325,-552,-11704,-504,5374,-7565,12979,351.5125427246094,322.1405944824219
1653586545.49,256,-14768,-9768,15166,8571,-8325,-552,-11704,-504,5374,-7565,12979,351.5125427246094,322.1405944824219
1653586545.49,256,-14768,-9768,15166,8571,-8325,-552,-11704,-504,5374,-7565,12979,351.5125427246094,322.1405944824219
1653586546.2,-2824,-14248,-8616,1461,6483,-2751,-5392,-21952,-7376,15,32767,4494,313.9002990722656,288.5736999511719
1653586546.2,-2824,-14248,-8616,1461,6483,-2751,-5392,-21952,-7376,15,32767,4494,313.9002990722656,288.5736999511719
1653586546.2,-2824,-14248,-8616,1461,6483,-2751,-5392,-21952,-7376,15,32767,4494,313.9002990722656,288.5736999511719
1653586546.2,-2824,-14248,-8616,1461,6483,-2751,-5392,-21952,-7376,15,32767,4494,313.9002990722656,288.5736999511719
1653586546.2,-2824,-14248,-8616,1461,6483,-2751,-5392,-21952,-7376,15,32767,4494,313.9002990722656,288.5736999511719
1653586546.2,-2824,-14248,-8616,1461,6483,-2751,-5392,-21952,-7376,15,32767,4494,313.9002990722656,288.5736999511719
1653586546.2,-2824,-14248,-8616,1461,6483,-2751,-5392,-21952,-7376,15,32767,4494,313.9002990722656,288.5736999511719
1653586546.2,-2824,-14248,-8616,1461,6483,-2751,-5392,-21952,-7376,15,32767,4494,313.9002990722656,288.5736999511719
1653586546.2,-2824,-14248,-8616,1461,6483,-2751,-5392,-21952,-7376,15,32767,4494,313.9002990722656,288.5736999511719
1653586546.38,-4208,-15448,-10496,-956,-10355,4987,-2448,-14920,-13480,-1475,10974,-2407,314.11346435546875,288.7567749023437
1653586546.38,-4208,-15448,-10496,-956,-10355,4987,-2448,-14920,-13480,-1475,10974,-2407,314.11346435546875,288.7567749023437
1653586546.38,-4208,-15448,-10496,-956,-10355,4987,-2448,-14920,-13480,-1475,10974,-2407,314.11346435546875,288.7567749023437
1653586546.38,-4208,-15448,-10496,-956,-10355,4987,-2448,-14920,-13480,-1475,10974,-2407,314.11346435546875,288.7567749023437
1653586546.38,-4208,-15448,-10496,-956,-10355,4987,-2448,-14920,-13480,-1475,10974,-2407,314.11346435546875,288.7567749023437
1653586546.38,-4208,-15448,-10496,-956,-10355,4987,-2448,-14920,-13480,-1475,10974,-2407,314.11346435546875,288.7567749023437
1653586546.38,-4208,-15448,-10496,-956,-10355,4987,-2448,-14920,-13480,-1475,10974,-2407,314.11346435546875,288.7567749023437
1653586546.38,-4208,-15448,-10496,-956,-10355,4987,-2448,-14920,-13480,-1475,10974,-2407,314.11346435546875,288.7567749023437
1653586546.38,-4208,-15448,-10496,-956,-10355,4987,-2448,-14920,-13480,-1475,10974,-2407,314.11346435546875,288.7567749023437
1653586546.56,-5120,-17232,-7224,1806,-3321,6936,4880,-15320,-5272,1958,497,-4377,312.35009765625,287.63787841796875
1653586546.56,-5120,-17232,-7224,1806,-3321,6936,4880,-15320,-5272,1958,497,-4377,312.35009765625,287.63787841796875
1653586546.56,-5120,-17232,-7224,1806,-3321,6936,4880,-15320,-5272,1958,497,-4377,312.35009765625,287.63787841796875
1653586546.56,-5120,-17232,-7224,1806,-3321,6936,4880,-15320,-5272,1958,497,-4377,312.35009765625,287.63787841796875
1653586546.56,-5120,-17232,-7224,1806,-3321,6936,4880,-15320,-5272,1958,497,-4377,312.35009765625,287.63787841796875
1653586546.56,-5120,-17232,-7224,1806,-3321,6936,4880,-15320,-5272,1958,497,-4377,312.35009765625,287.63787841796875
1653586546.56,-5120,-17232,-7224,1806,-3321,6936,4880,-15320,-5272,1958,497,-4377,312.35009765625,287.63787841796875
1653586546.56,-5120,-17232,-7224,1806,-3321,6936,4880,-15320,-5272,1958,497,-4377,312.35009765625,287.63787841796875
1653586546.56,-5120,-17232,-7224,1806,-3321,6936,4880,-15320,-5272,1958,497,-4377,312.35009765625,287.63787841796875
1653586546.56,-5120,-17232,-7224,1806,-3321,6936,4880,-15320,-5272,1958,497,-4377,312.35009765625,287.63787841796875
1653586546.56,-5120,-17232,-7224,1806,-3321,6936,4880,-15320,-5272,1958,497,-4377,312.35009765625,287.63787841796875
1653586546.56,-5120,-17232,-7224,1806,-3321,6936,4880,-15320,-5272,1958,497,-4377,312.35009765625,287.63787841796875
1653586546.56,-5120,-17232,-7224,1806,-3321,6936,4880,-15320,-5272,1958,497,-4377,312.35009765625,287.63787841796875
1653586547.46,-9640,-9312,-9336,-26838,-10764,9708,4168,-13376,-16296,-29806,23510,4199,214.3567657470703,181.5867919921875
1653586547.46,-9640,-9312,-9336,-26838,-10764,9708,4168,-13376,-16296,-29806,23510,4199,214.3567657470703,181.5867919921875
1653586547.46,-9640,-9312,-9336,-26838,-10764,9708,4168,-13376,-16296,-29806,23510,4199,214.3567657470703,181.5867919921875
1653586547.46,-9640,-9312,-9336,-26838,-10764,9708,4168,-13376,-16296,-29806,23510,4199,214.3567657470703,181.5867919921875
1653586547.46,-9640,-9312,-9336,-26838,-10764,9708,4168,-13376,-16296,-29806,23510,4199,214.3567657470703,181.5867919921875
1653586547.46,-9640,-9312,-9336,-26838,-10764,9708,4168,-13376,-16296,-29806,23510,4199,214.3567657470703,181.5867919921875
1653586547.46,-9640,-9312,-9336,-26838,-10764,9708,4168,-13376,-16296,-29806,23510,4199,214.3567657470703,181.5867919921875
1653586547.46,-9640,-9312,-9336,-26838,-10764,9708,4168,-13376,-16296,-29806,23510,4199,214.3567657470703,181.5867919921875
1653586547.46,-9640,-9312,-9336,-26838,-10764,9708,4168,-13376,-16296,-29806,23510,4199,214.3567657470703,181.5867919921875
1653586547.46,-9640,-9312,-9336,-26838,-10764,9708,4168,-13376,-16296,-29806,23510,4199,214.3567657470703,181.5867919921875
1653586547.46,-9640,-9312,-9336,-26838,-10764,9708,4168,-13376,-16296,-29806,23510,4199,214.3567657470703,181.5867919921875
1653586547.46,-9640,-9312,-9336,-26838,-10764,9708,4168,-13376,-16296,-29806,23510,4199,214.3567657470703,181.5867919921875
1653586547.88,-16512,-17152,-15688,-1905,-14481,175,9992,-18024,-5632,861,5419,1048,214.93809509277344,181.7088623046875
1653586547.88,-16512,-17152,-15688,-1905,-14481,175,9992,-18024,-5632,861,5419,1048,214.93809509277344,181.7088623046875
1653586547.88,-16512,-17152,-15688,-1905,-14481,175,9992,-18024,-5632,861,5419,1048,214.93809509277344,181.7088623046875
1653586547.88,-16512,-17152,-15688,-1905,-14481,175,9992,-18024,-5632,861,5419,1048,214.93809509277344,181.7088623046875
1653586547.88,-16512,-17152,-15688,-1905,-14481,175,9992,-18024,-5632,861,5419,1048,214.93809509277344,181.7088623046875
1653586547.88,-16512,-17152,-15688,-1905,-14481,175,9992,-18024,-5632,861,5419,1048,214.93809509277344,181.7088623046875
1653586547.88,-16512,-17152,-15688,-1905,-14481,175,9992,-18024,-5632,861,5419,1048,214.93809509277344,181.7088623046875
1653586547.88,-16512,-17152,-15688,-1905,-14481,175,9992,-18024,-5632,861,5419,1048,214.93809509277344,181.7088623046875
1653586547.88,-16512,-17152,-15688,-1905,-14481,175,9992,-18024,-5632,861,5419,1048,214.93809509277344,181.7088623046875
1653586547.88,-16512,-17152,-15688,-1905,-14481,175,9992,-18024,-5632,861,5419,1048,214.93809509277344,181.7088623046875
1653586547.88,-16512,-17152,-15688,-1905,-14481,175,9992,-18024,-5632,861,5419,1048,214.93809509277344,181.7088623046875
1653586547.88,-16512,-17152,-15688,-1905,-14481,175,9992,-18024,-5632,861,5419,1048,214.93809509277344,181.7088623046875
1653586547.88,-16512,-17152,-15688,-1905,-14481,175,9992,-18024,-5632,861,5419,1048,214.93809509277344,181.7088623046875
1653586549.14,-2656,-12392,-6752,-15662,-15690,-841,1400,-13896,3616,-2058,10487,3769,118.68877410888672,73.74547576904297
1653586549.14,-2656,-12392,-6752,-15662,-15690,-841,1400,-13896,3616,-2058,10487,3769,118.68877410888672,73.74547576904297
1653586549.14,-2656,-12392,-6752,-15662,-15690,-841,1400,-13896,3616,-2058,10487,3769,118.68877410888672,73.74547576904297
1653586549.14,-2656,-12392,-6752,-15662,-15690,-841,1400,-13896,3616,-2058,10487,3769,118.68877410888672,73.74547576904297
1653586549.14,-2656,-12392,-6752,-15662,-15690,-841,1400,-13896,3616,-2058,10487,3769,118.68877410888672,73.74547576904297
1653586549.14,-2656,-12392,-6752,-15662,-15690,-841,1400,-13896,3616,-2058,10487,3769,118.68877410888672,73.74547576904297
1653586549.14,-2656,-12392,-6752,-15662,-15690,-841,1400,-13896,3616,-2058,10487,3769,118.68877410888672,73.74547576904297
1653586549.14,-2656,-12392,-6752,-15662,-15690,-841,1400,-13896,3616,-2058,10487,3769,118.68877410888672,73.74547576904297
1653586549.14,-2656,-12392,-6752,-15662,-15690,-841,1400,-13896,3616,-2058,10487,3769,118.68877410888672,73.74547576904297
1653586550.1,-5008,-12088,-7216,10364,9301,-9324,1384,-13584,-6344,7647,2000,8941,60.32296371459961,17.373416900634766
1653586550.1,-5008,-12088,-7216,10364,9301,-9324,1384,-13584,-6344,7647,2000,8941,60.32296371459961,17.373416900634766
1653586550.1,-5008,-12088,-7216,10364,9301,-9324,1384,-13584,-6344,7647,2000,8941,60.32296371459961,17.373416900634766
1653586550.1,-5008,-12088,-7216,10364,9301,-9324,1384,-13584,-6344,7647,2000,8941,60.32296371459961,17.373416900634766
1653586550.1,-5008,-12088,-7216,10364,9301,-9324,1384,-13584,-6344,7647,2000,8941,60.32296371459961,17.373416900634766
1653586550.1,-5008,-12088,-7216,10364,9301,-9324,1384,-13584,-6344,7647,2000,8941,60.32296371459961,17.373416900634766
1653586550.1,-5008,-12088,-7216,10364,9301,-9324,1384,-13584,-6344,7647,2000,8941,60.32296371459961,17.373416900634766
1653586550.1,-5008,-12088,-7216,10364,9301,-9324,1384,-13584,-6344,7647,2000,8941,60.32296371459961,17.373416900634766
1653586550.1,-5008,-12088,-7216,10364,9301,-9324,1384,-13584,-6344,7647,2000,8941,60.32296371459961,17.373416900634766
1653586550.1,-5008,-12088,-7216,10364,9301,-9324,1384,-13584,-6344,7647,2000,8941,60.32296371459961,17.373416900634766
1653586550.28,-112,-19960,-8256,8191,11524,-4212,-112,-18480,-9224,10987,-14411,6074,32.34148025512695,-15.257685661315918
1653586550.28,-112,-19960,-8256,8191,11524,-4212,-112,-18480,-9224,10987,-14411,6074,32.34148025512695,-15.257685661315918
1653586550.28,-112,-19960,-8256,8191,11524,-4212,-112,-18480,-9224,10987,-14411,6074,32.34148025512695,-15.257685661315918
1653586550.28,-112,-19960,-8256,8191,11524,-4212,-112,-18480,-9224,10987,-14411,6074,32.34148025512695,-15.257685661315918
1653586550.28,-112,-19960,-8256,8191,11524,-4212,-112,-18480,-9224,10987,-14411,6074,32.34148025512695,-15.257685661315918
1653586550.28,-112,-19960,-8256,8191,11524,-4212,-112,-18480,-9224,10987,-14411,6074,32.34148025512695,-15.257685661315918
1653586550.28,-112,-19960,-8256,8191,11524,-4212,-112,-18480,-9224,10987,-14411,6074,32.34148025512695,-15.257685661315918
1653586550.28,-112,-19960,-8256,8191,11524,-4212,-112,-18480,-9224,10987,-14411,6074,32.34148025512695,-15.257685661315918
1653586550.28,-112,-19960,-8256,8191,11524,-4212,-112,-18480,-9224,10987,-14411,6074,32.34148025512695,-15.257685661315918
1653586550.28,-112,-19960,-8256,8191,11524,-4212,-112,-18480,-9224,10987,-14411,6074,32.34148025512695,-15.257685661315918
1653586550.28,-112,-19960,-8256,8191,11524,-4212,-112,-18480,-9224,10987,-14411,6074,32.34148025512695,-15.257685661315918
1653586550.28,-112,-19960,-8256,8191,11524,-4212,-112,-18480,-9224,10987,-14411,6074,32.34148025512695,-15.257685661315918
1653586550.52,-6096,-11488,-3480,-18649,4896,7673,7408,-11208,-9696,-30405,14803,-6730,22.420066833496094,-23.212024688720703
1653586550.52,-6096,-11488,-3480,-18649,4896,7673,7408,-11208,-9696,-30405,14803,-6730,22.420066833496094,-23.212024688720703
1653586550.52,-6096,-11488,-3480,-18649,4896,7673,7408,-11208,-9696,-30405,14803,-6730,22.420066833496094,-23.212024688720703
1653586550.52,-6096,-11488,-3480,-18649,4896,7673,7408,-11208,-9696,-30405,14803,-6730,22.420066833496094,-23.212024688720703
1653586550.52,-6096,-11488,-3480,-18649,4896,7673,7408,-11208,-9696,-30405,14803,-6730,22.420066833496094,-23.212024688720703
1653586550.52,-6096,-11488,-3480,-18649,4896,7673,7408,-11208,-9696,-30405,14803,-6730,22.420066833496094,-23.212024688720703
1653586550.52,-6096,-11488,-3480,-18649,4896,7673,7408,-11208,-9696,-30405,14803,-6730,22.420066833496094,-23.212024688720703
1653586550.52,-6096,-11488,-3480,-18649,4896,7673,7408,-11208,-9696,-30405,14803,-6730,22.420066833496094,-23.212024688720703
1653586550.52,-6096,-11488,-3480,-18649,4896,7673,7408,-11208,-9696,-30405,14803,-6730,22.420066833496094,-23.212024688720703
1653586550.52,-6096,-11488,-3480,-18649,4896,7673,7408,-11208,-9696,-30405,14803,-6730,22.420066833496094,-23.212024688720703
1653586550.52,-6096,-11488,-3480,-18649,4896,7673,7408,-11208,-9696,-30405,14803,-6730,22.420066833496094,-23.212024688720703
1653586550.52,-6096,-11488,-3480,-18649,4896,7673,7408,-11208,-9696,-30405,14803,-6730,22.420066833496094,-23.212024688720703
1653586550.77,5272,-20728,-1728,5642,-3653,-4301,-5448,-20224,-5008,9784,-12411,7463,22.3619327545166,-23.23236846923828
1653586550.77,5272,-20728,-1728,5642,-3653,-4301,-5448,-20224,-5008,9784,-12411,7463,22.3619327545166,-23.23236846923828
1653586550.77,5272,-20728,-1728,5642,-3653,-4301,-5448,-20224,-5008,9784,-12411,7463,22.3619327545166,-23.23236846923828
1653586550.77,5272,-20728,-1728,5642,-3653,-4301,-5448,-20224,-5008,9784,-12411,7463,22.3619327545166,-23.23236846923828
1653586550.77,5272,-20728,-1728,5642,-3653,-4301,-5448,-20224,-5008,9784,-12411,7463,22.3619327545166,-23.23236846923828
1653586550.77,5272,-20728,-1728,5642,-3653,-4301,-5448,-20224,-5008,9784,-12411,7463,22.3619327545166,-23.23236846923828
1653586550.77,5272,-20728,-1728,5642,-3653,-4301,-5448,-20224,-5008,9784,-12411,7463,22.3619327545166,-23.23236846923828
1653586550.77,5272,-20728,-1728,5642,-3653,-4301,-5448,-20224,-5008,9784,-12411,7463,22.3619327545166,-23.23236846923828
1653586550.77,5272,-20728,-1728,5642,-3653,-4301,-5448,-20224,-5008,9784,-12411,7463,22.3619327545166,-23.23236846923828
1653586551.6,-9392,-10768,-1392,6694,-2492,-106,1160,-12840,-4296,3468,-9255,-9503,5.677683353424072,-40.58544158935547
1653586551.6,-9392,-10768,-1392,6694,-2492,-106,1160,-12840,-4296,3468,-9255,-9503,5.677683353424072,-40.58544158935547
1653586551.6,-9392,-10768,-1392,6694,-2492,-106,1160,-12840,-4296,3468,-9255,-9503,5.677683353424072,-40.58544158935547
1653586551.6,-9392,-10768,-1392,6694,-2492,-106,1160,-12840,-4296,3468,-9255,-9503,5.677683353424072,-40.58544158935547
1653586551.6,-9392,-10768,-1392,6694,-2492,-106,1160,-12840,-4296,3468,-9255,-9503,5.677683353424072,-40.58544158935547
1653586551.6,-9392,-10768,-1392,6694,-2492,-106,1160,-12840,-4296,3468,-9255,-9503,5.677683353424072,-40.58544158935547
1653586551.6,-9392,-10768,-1392,6694,-2492,-106,1160,-12840,-4296,3468,-9255,-9503,5.677683353424072,-40.58544158935547
1653586551.6,-9392,-10768,-1392,6694,-2492,-106,1160,-12840,-4296,3468,-9255,-9503,5.677683353424072,-40.58544158935547
1653586551.6,-9392,-10768,-1392,6694,-2492,-106,1160,-12840,-4296,3468,-9255,-9503,5.677683353424072,-40.58544158935547
1653586551.6,-9392,-10768,-1392,6694,-2492,-106,1160,-12840,-4296,3468,-9255,-9503,5.677683353424072,-40.58544158935547
1653586551.6,-9392,-10768,-1392,6694,-2492,-106,1160,-12840,-4296,3468,-9255,-9503,5.677683353424072,-40.58544158935547
1653586551.6,-9392,-10768,-1392,6694,-2492,-106,1160,-12840,-4296,3468,-9255,-9503,5.677683353424072,-40.58544158935547
1653586551.84,-3464,-14088,-10096,14759,7860,-10392,10320,-14776,-7992,5601,-411,11334,-40.538272857666016,-86.43987274169922
1653586551.84,-3464,-14088,-10096,14759,7860,-10392,10320,-14776,-7992,5601,-411,11334,-40.538272857666016,-86.43987274169922
1653586551.84,-3464,-14088,-10096,14759,7860,-10392,10320,-14776,-7992,5601,-411,11334,-40.538272857666016,-86.43987274169922
1653586551.84,-3464,-14088,-10096,14759,7860,-10392,10320,-14776,-7992,5601,-411,11334,-40.538272857666016,-86.43987274169922
1653586551.84,-3464,-14088,-10096,14759,7860,-10392,10320,-14776,-7992,5601,-411,11334,-40.538272857666016,-86.43987274169922
1653586551.84,-3464,-14088,-10096,14759,7860,-10392,10320,-14776,-7992,5601,-411,11334,-40.538272857666016,-86.43987274169922
